sentence_id	sentence	locale	reason
96cf83bde25ad8fa87394afea902d2f9ed79cf8c9a1f9b9dc68ceea21de00cfa	Benafsha Kamyar	en	sc-different-language
9724769dec7111accf25ee7f9f45b609206f18b5c6ecd4041a805bb7a5028fec	Kwaw'esow'eka w'ada.	en	sc-different-language
97a623e1a4db7dca2de35191706938371a604d86aabdbd30c90bb815b60950bc	Ujha mundu woka seji wonekwa magome ukite w'andu.	en	sc-different-language
a068ecce9e061687e1ae1d2ccf5366aa65e73540be0d87bac1db31f2ec24fce8	Vindo vasinga vikachumba.	en	sc-different-language
a07a6a08dba000fd63c466877773289eeb3ccfd6eeba496c6c0ba585adf8316f	Wakijiji daw'isera ndedikunde w'uchafu aw'o.	en	sc-different-language
a0f2c1393e1aa31afb8d344c55a9bff6f56285cccbffd97cb79bd47764c4626b	Wadakita w'andu w'oruw'o.	en	sc-different-language
a118851012deb03f25e1f802f55e3a3081450dd4d36e4038bb1c96fca2dc1a64	Namdungua ukazamilwa.	en	sc-different-language
33018adbd1e2a5afba9681a10502a8d7c2668e589eedd404d979e6732ebed655	Aries is a star sign for people born in late March and early April.	en	sc-different-language
55b72046f2d02520746778cb44a3a61da02180817321f305e2ad738643190d97	A physician assistant is a healthcare professional who works under and alongside a physician.	en	sc-different-language
62d3d8f85647227d74af6b89385f27cbb4851de574633b03050a1090fa9a1749	Boi w'aw'o ndoujhaa.	en	sc-different-language
634f67340e630a9ffddb8c804b34420610fd443bd6de95ede20372959ac888cf	Sighimanyaa agho malagho.	en	sc-different-language
30365e737b4c6fcd80643cc66c80f8807f0b0e09ef57ae63f97a450bd5f2c51b	هلو جوړ یې پخیر یې ؟ څه حال ده ؟	en	sc-different-language
40c41fdfc6dffeb46d6a545e85417f102418e034f168568364600a95d0e29103	Las minas estaban llenas	en	sc-different-language
86141e4b118fd2d29762de93f5e99b7a14f618e9f1365a4c9a903a6dde176070	hi	en	sc-different-language
8fcebff22f42833976ea0956bb3155007c41dbc6486311a4267b4227b19ddbed	Wachuria magome kumredia mundu ufuye	en	sc-different-language
6bfd823bda6c9ee35ac89485e177543177f40d8a05528cf5de9d58f76efa41e7	W'aw'elola mka woluw'ua.	en	different-language
8fd880a2df01165058a9c23e8beb234485a7cecbe59c6236fe5a6b7165ca1a18	Mruna ndee nio ufue.	en	sc-different-language
9018ae77721a99b6211d2a8a3306be45564a39af3939932d8470aad99f53eb80	Kwaki kwaw'ejikasa huwu?	en	sc-different-language
9022f22be33ef6afb3024ce606ebc6e71a9bb4bd6dfc8530d6d555eb9fccd58d	Jhika ituku jhipoie too.	en	sc-different-language
906ae6b99cfd394c07c49012cb56b8933e523ce1717812d643c43f67a37d9659	Kuwafikiria kwaw'eteselwa nembe ndew'ine w'utesia ghungi.	en	sc-different-language
90ecb401cf88cc54465b6c7b5935ea5568e862ab4af0178cee197bd0adb35d43	Wadalumwa ni maghegho w'oruw'o.	en	sc-different-language
9138db701c9d09c599688f732ab109ee366e665e699dd48f0a5b29c7dec48a5a	Wasigha igodoro shighadi jhikaiw'ilwa.	en	sc-different-language
913b0ec8d3afa208d5b358d8146e98349203c272b7d94d9e3bae8e137ed46976	W'eghua mabamba mawishi.	en	sc-different-language
918e5edf68d9d82edb0b105006c296e5713c625b86347f5732a4204703d377ed	Niw'ikirie kidasi chongo.	en	sc-different-language
91b78c3bd14e1c1712bc8fb2cfd6ef4b7ad915cd65f730730bcc598f45b2d4c2	W'aende w'ikabonya malagho ghawo mazima.	en	sc-different-language
927e42c21d27ac78e75a324f603da923e31b97c05cceca94a62fa1ff70649594	Mrede vadu vikate w'andu.	en	sc-different-language
927e9e502996b95e5c77430f7fcee57a22a8589d54f102f8656557f30c68d2b7	Wabwagha nikubecha chembelele..	en	sc-different-language
30365e737b4c6fcd80643cc66c80f8807f0b0e09ef57ae63f97a450bd5f2c51b	هلو جوړ یې پخیر یې ؟ څه حال ده ؟	en	sc-different-language
40c41fdfc6dffeb46d6a545e85417f102418e034f168568364600a95d0e29103	Las minas estaban llenas	en	sc-different-language
86141e4b118fd2d29762de93f5e99b7a14f618e9f1365a4c9a903a6dde176070	hi	en	sc-different-language
09f600043297390e7561a85e9e659c3792829fbd327ff97f23ddbd8f32f47057	სიტყვებზე ჰოლმსმა ჯიბიდან ამოიღო რამდენიმე ქაღალდი,რომლებზედაც მოცეკვავე კაცუნები იყვნენ გამოხატულნი.	en	sc-different-language
1675f8783309093711263d4f5f2843370ed27a2fcc715479d7afdbd5d994b78b	როცა მოვბრუნდი, შევნიშნე ბარათი, რაც დამნაშავეს მაგიდაზე დაეტოვებინა.	en	sc-different-language
206ce0487b69c9da41f04648d51b1cb954139d82419db06035b8838bcc38a433	ფანჯარასთან ვიდექით და მიმავალ კაცებს გავცქეროდით.	en	sc-different-language
30c137d4e2362c8bb88fff31ad339a4ebc15e07656e52746ce7a969dcad8e664	ჰოლმსმა სკამი მაგიდასთან მისწია და ზედ უამრავი მოცეკვავე კაცუნებიანი ქაღალდი გაშალა.	en	sc-different-language
3be26b16c4dc6f00cf4df9c2501ab2b5da1a8c989bd094d6caed5bed124a255c	ამ სიტყვებზე ჰოლმსმა ჯიბიდან ამოიღო რამდენიმე ქაღალდი,რომლებზედაც მოცეკვავე კაცუნები იყვნენ გამოხატულნი.	en	sc-different-language
4f85ebbc6848798c408badd89c093eca1f0ef638f3df427f0475c288592eab58	მისტერ კუბიტმა გადაწყვიტა უცნაური ნახატების ასლები სახელგანთქმული გამომძიებლის შერლოკ ჰოლმსისთვის გაეგზავნა და დახმარება ეთხოვა.	en	sc-different-language
3be26b16c4dc6f00cf4df9c2501ab2b5da1a8c989bd094d6caed5bed124a255c	ამ სიტყვებზე ჰოლმსმა ჯიბიდან ამოიღო რამდენიმე ქაღალდი,რომლებზედაც მოცეკვავე კაცუნები იყვნენ გამოხატულნი.	en	sc-different-language
4f85ebbc6848798c408badd89c093eca1f0ef638f3df427f0475c288592eab58	მისტერ კუბიტმა გადაწყვიტა უცნაური ნახატების ასლები სახელგანთქმული გამომძიებლის შერლოკ ჰოლმსისთვის გაეგზავნა და დახმარება ეთხოვა.	en	sc-different-language
826547fe176ca3cc87154b6f78c55cf64768f18b3546f00dfc3de889d4e1cb32	ჰოლმსმა სასწრაფოდ დაკითხა ექიმი,მოახლე-მსახურები.	en	sc-different-language
891248f9262fe88fb8de27808c4d912520c3ada132d7030ba21ee4ab0df58e9c	ჰოლმსმა საგულდაგულოდ დაათვალიერა კუბიტების ოთახი და ბაღი.	en	sc-different-language
8d919170688619c2f179245fbfc97a8188a20883360471577e06d10b32262595	ინგლისელმა წარჩინებულმა ჰილტონ კუბიტმა ცოლად შეირთო ამერიკელი ილსი პატრიკი.	en	sc-different-language
92bf0bfb210a506958f6e1bb3b71b019897d6c646cf5c4fef3cedb6faa95faca	Wondekiria wow'ona Maza kimbiri.	en	sc-different-language
92c3469559dcf2537131860ef35e42b46a89bd3d9c581d7a546207873071840c	Kusekelemwa ni kumredia shughuli yako.	en	sc-different-language
931b8d2e9ecf2d1096f982e2af2d8627ebf744c9d4c8aa0dc8372dcc31d24548	Kedi ndeuniichi.	en	sc-different-language
932bba81e693de82a3e8a855e1ee6c341c8082f1e200ff5e9c351f8d789a9c06	W'aw'ikia mka wake mghongo.	en	sc-different-language
935e8e8aa6d33f382564c604ee16aafcf6b7da9582fd85b8ceb69e2adffec0fc	Wabara mbande isoka jhikabarika.	en	sc-different-language
93919a64fcd30c2dd9a135b96afbd7d13f484a31be0aaa090913ac734966c3f1	Idimee hakuna kazi ringi ribonyekaa.	en	sc-different-language
93caa905ec78de86af4064f3f24f0e34914e2b76687d16bb1bd2a31f26f64384	Ulo lumbo lo singa shuu.	en	sc-different-language
94182aa53bed79afa3e658e63fa2c4f5a6df507f2f832eb4549d9d2fa2d471a7	W'andu w'amu w'eka na w'ushauri ghonoma w'ambao.	en	sc-different-language
9492fe5088b49849537380d70790f15dfffef270b6818eb65b01b636fd40cbf0	Mwana mtini wazoya kuavua.	en	sc-different-language
94f5800e4ee591174713209328eb4c6481aeca168fcd5716808604cda1444f67	Ilagho jha Mlungu ni sa lufu.	en	sc-different-language
94f95a4fab7fc5a8a5d39df65d33229ec31a08c672d6fb78ac4e8009598d4860	მოსამსახურეთა ჯვარედინი დაკითხვა მოვაწყვეთ,მაგრამ ასეთი სახელწოდების სასტუმრო არც კი გაგვიგონიაო,გვითხრეს.	en	sc-different-language
94182aa53bed79afa3e658e63fa2c4f5a6df507f2f832eb4549d9d2fa2d471a7	W'andu w'amu w'eka na w'ushauri ghonoma w'ambao.	en	sc-different-language
955671d19168549f348e7c5daf4020baa6c7c1ce056e54cd0bf63d68e3c7cad0	Sena kow'ighorie nikii chaka.	en	sc-different-language
957cbdd9e5a4e6abfb601e384f020a58c57275bfd080b97be5de6537b44ca07f	Moda ghwaw'o ghoka kula.	en	sc-different-language
9588056c9e219bfbf3e730c5254fe02d7f28ca6d80c7e97928960f8517e91626	Uhu mwana ndeune shughuli kwaw'o.	en	sc-different-language
959e6e7406d41af4000f3fef50677e9b4c80b3e001e8f2d65b795f3fa1d1c679	Wodeka ukidungumia skulu.	en	sc-different-language
95e71bafde783c823bb67b5b2c0149fa9956da9c6c50f598e46613adea5998aa	W'adanishinua w'oruw'o.	en	sc-different-language
95ea28d34bca1b3137cc999c82503ed1ef43349725e9820543b8d18697ef475e	Hey, don't lose it! It's very nice and shiny clean as always.	en	sc-different-language
9af453bd9047406c8b92ab5aaa4ef848e02182919a72242bcd21c32d0348b829	Namneka magome ghake ukaenda.	en	sc-different-language
9c24a3fb37a59fa0ca69ef59d2b7d5fab95957bb26cdacea6d9440a96aff7735	Waw'adwa ni kuharisha	en	sc-different-language
9c364a47e9077a83d02ff0c69985c43469ce954dfe555797245f0345619c1ad8	W'aenda hao awa w'ana w'aw'o.	en	sc-different-language
9c448bc4dfdd0b0dc25c1f94411977bfa579621b02effb92b949b36293b00aa2	Dechanye na awo w'andu w'ako.	en	sc-different-language
a2413194d6f415ab06b2d59be5e6b6d18abc45aea8e3a2b7c9e2fe52327690e3	Nedemguya kila kilambo cha mzinyi.	en	sc-different-language
a3260025b7bd9af7a1bfd30eeb9867a11a74284240b839b13171a5ca45db896f	Mbogha radanisingua.	en	sc-different-language
a391df47fc862aace4382ed4a69e7c6730f290c5f3ab8847c9bcd0eee5e103bd	Dasow'a magome ghe reda mumbi ghwake.	en	sc-different-language
a50064404a4a9aea4898ed7ba1cb8665e4c03c02262484f0b07bb38446195a79	Ndedimanyaa ngera uredwa lii.	en	sc-different-language
a542335d638e46a07b853228c56af4acaaf8a97cb2869daf26737b6df1f68250	Wadasikiria w'andu w'ikakadeda.	en	sc-different-language
a56f1e0e03b060faed4363512884ac4d5a8baaa2ac7f56e8995234c061ba3b34	Mka wa kaw'i womlegha.	en	sc-different-language
a5aa9b61cf50c84cc70294e26bcde17d508ea2517c317014a7177862a4c6f9b8	Belei chichin suswek.	en	sc-different-language
ebed7fb62e849d5af746e86d448653c99f0be221a292fb41518ba89f04f08aa4	Similarly, are there threat factors that could reduce the total market size.	en	grammar-or-spelling
ebd2a7a046cbfa80e716c00d8f47972ab3165dbee8884fc7bb7bc3519b266191	See also Johann Esch and Heinrich Voes.	en	difficult-pronounce
a9ff0227c8a97f6419165052d35dc7d3d8b62ac789a88bce8ef6ac354206a51f	Koshi yaw'o yebia kweli.	en	sc-different-language
aa5d12350dc9294d8ff836781d83a340ea7f8036a11b9266f349ca62a40549f9	Oka na ighembe gha kisirima.	en	sc-different-language
aaba44ded00857856a60bc23475b29716c9b43e95bd6b70c28c153dd6a4a1627	Wadadeka na maka.	en	sc-different-language
ab0dfa2907d9d68ad1e476c23a8aabf872628f5406295904752118850237ca27	Waw'ebonya malagho ghisew'eelikia.	en	sc-different-language
ab326b3cd237ebd92c19cd6f01db472cb24e330af7fb515873fde0d00d487aad	ccc. ewfsdf 	en	sc-different-language
abad6d7c01a51b2459b6cf624f7203110453adc7dcf3b7a74b30f0646975523a	Waw'ona usighe mundu wa w'omi wake.	en	sc-different-language
abb5088fa7ef49a4b7e57e4a2c3ff9e46c48be2bd89ca5e701421cf204b83ed0	زه راغلی يم چې څه زده کړم	en	sc-different-language
abe958ecccb1b5d9565fd056480d788b92a06eb2b838a39e78a415e4757e48fe	Waw'ekalia w'andu na magome gha tee.	en	sc-different-language
ac17b26ba1c4fecee407d98098d98e8b5313d8076b5fc4944333686621184fc6	Wow'ikwa ukaduka w'uli	en	sc-different-language
ac7254c9e7899163e2aa6a041fd7669ae87e0cbf5b67871d29876f0607a11f79	Kama mwakundane iyo yatosha.	en	sc-different-language
ac92697cafa989891343ffa61d552ed7a2d3d5c319dedf3f2982b6201a31812e	Wadaobua kurama machi nakio.	en	sc-different-language
ad081bdbfdd9bf60ce84b4d28782e8f6694adc55a8a08d16f6f39e86ca4601f0	W'edekunda kunywa machi gha modenyi.	en	sc-different-language
ad7a1ecc19ddb0dec57a20459ae0f7769738f0ce198317700cb2c7974e048dd3	W'edeka w'aw'ew'esera majibu.	en	sc-different-language
ad8e9c38e057a57ab51ea2a9d29f43606071e9e888ef2a2959fb0c3ebfbfe1a3	Nikamwada umanyaa.	en	sc-different-language
ad8edcc71516232f4b14074573df7fca32942c7ca8f65a2f89735f918f0603d3	Woliw'a ukaw'ika maghi na mufu andu kumweri.	en	sc-different-language
adebf0cea7f8d2543ebd7def5f720b05f8bba2e02a1a845dc3e2109083fbf938	Wocha na kizenya.	en	sc-different-language
ae0380114c9bc59ce1293430700e9341fdb54563b33f2d5bc97424664f6feaff	W'edefungua chama che kita w'andu.	en	sc-different-language
ae1c675fb1b9e340734a434fc0984e9c48bcb2ddcdc101459a22814693f992d6	Woko mundu ughorie wokunda kuhama izanga.	en	sc-different-language
ae7aba2651f29eb0b7d028cce2f6c126d4a54daad2301696dd23714993e16411	Mami ghachua mbuw'enyi.	en	sc-different-language
aebb21bbc6f038dbedca1e9592a5fc17bda84f75950341992f3e1fc32eda09e7	Olelwa kavui sa momu na mbua.	en	sc-different-language
aedf763cc36b5836109694013bc270c28ba1f46a436f0b11ff09c8fd9c675104	W'aw'enyelwa ni vua ndew'ikunde kuvimbia nyumba.	en	sc-different-language
af163559ab8d9e9838a48512230e8bde548e5b39ce5b95ca21065a014b1f1eb0	Wadabora ikanisenyi uw'eka.	en	sc-different-language
af2fe3851360ab9f63528ac7c255637f2b7256010699e5ad853e100dffd38a48	Mwaduma ani kwaw'o.	en	sc-different-language
af6557dc96509a8724d849b359e31979dafec7a3fd8d0faabc6fb3da2e09bb5c	Wadaniuzira maka ghipoiye.	en	sc-different-language
a696a5409085b0d7795a468018d0910e82f28766b0bfe6e381f1a834f73ac115	Her grandpa bakes a lot of cupcakes. 	en	Getting Error - "The recording was too quiet."
I tried speaking out loud, still same. 
*Nothing wrong with my Mic or browser permission. 

Ben 
ec01afa6e302cee1a2202f232ce121e047caa0ec95615e55ad080178414614f9	The airline is managed by managing director as well as the Board of Directors.	en	grammar-or-spelling
ebd8601c03e9a42a5c33beb948b7fe73eba2c3a40285db5d6d5242a6d6375b9a	Civil rights activist and Chicago Baptist Institute trustee and faculty member Rev.	en	grammar-or-spelling
ec0a37155b2566ff99d00ad68ff1795d58a7f973dacb2e170b4cacc86e381eff	All the football system in Algeria of rethinking.	en	grammar-or-spelling
ebee94b63349fdae5448a9ba6d6ddec74a14a68eea2d0d1be82baa643dabec27	Currently, it serve as venues for students in academic special programmes.	en	grammar-or-spelling
ec033cb88a2cb28a34f3504cc955c53712053d33b31c85612b3a04876e848b15	For Bruckner, the key of E major is frequently associated with music of contemplation.	en	difficult-pronounce
aa5d12350dc9294d8ff836781d83a340ea7f8036a11b9266f349ca62a40549f9	Oka na ighembe gha kisirima.	en	sc-different-language
8157e81a872e38dff7cd506abaa5be9bf62694db5bcdd312ff01a57173275c39	Teacher, where's the bathroom? I need to pee. I don't make wet chair.	en	grammar-or-spelling
c0d2c46b800406de13e3027397bae1961d4d340c96c1c5920c6cabf9031546f4	Wait, let me check on my pocket. Shoot, I left it at bar.	en	grammar-or-spelling
ec0bb218407c4b96352f32c142200a99b32641bfa7a3784b8f055f06c9926efc	To compute the check digit, the letters have to be converted to numbers.	en	offensive-language
ec0bb218407c4b96352f32c142200a99b32641bfa7a3784b8f055f06c9926efc	To compute the check digit, the letters have to be converted to numbers.	en	grammar-or-spelling
ec0bb218407c4b96352f32c142200a99b32641bfa7a3784b8f055f06c9926efc	To compute the check digit, the letters have to be converted to numbers.	en	different-language
ec0bb218407c4b96352f32c142200a99b32641bfa7a3784b8f055f06c9926efc	To compute the check digit, the letters have to be converted to numbers.	en	difficult-pronunciation
6d8dd99b8fa2cdb4ee75c075d1ff019e0c0ae59c3778576efe0b0a4ffacceef7	No, I'm not a spy ninja anymore. I need some peaceful.	en	grammar-or-spelling
ec16cb11cb7087715fcaa18e0827a599690887554498a6cf4db11499cd8340d1	He is a right-handed batsman and a right-arm off spin bowler.	en	difficult-pronounce
022b45da1617c49d779afe37bc7e8bde350d326b29945101b5f0ccb568002913	"In a world where digital presence is everything.."	en	grammar-or-spelling
41e2feb0968543c674b447f9f69d2a289e0e60d5ecdddc25f675d5601c5dc5aa	Compa, ¿qué le parece esa morra?
La que anda bailando sola


	en	sc-different-language
d5f9b048e3f04c6d7706998228acd06887cae7e19876d143e44ce793fe64dd1d	W'echa w'echa .	en	sc-different-language
d62d9697dc0cc422cae2191d8d6f1f4a3d1ebc54ae1d4a20dd2fac7235580a6c	Ni Ani wafunya iro chumbo.	en	sc-different-language
d6b133c3229f312ea4101602786b6019419ae45aeeaf90855fdfa3ed05a1e382	Kwaidwa ni ngelo re ghala.	en	sc-different-language
d752608b5228f9d3269f0c3281e5928a7d38527e549a53204900da61a5182ea7	Uhu mwana wohia irikonyi.	en	sc-different-language
d7761e8ca1d9f4cfd18bcfc51b3e3d848b81acd2b7582f80165e6b050050dfdd	Chala Chapo cheweluma kisaya.	en	sc-different-language
d7bb6b30b660e7cbd9b3c1c76f3d5bc728e9dac186f284c2d58f14a612fb9af3	Saw'eelelwa ni ki cha huwo waandika.	en	sc-different-language
d7d4b0387ffbe96cd5599816d8d0d4a909efb33f9e23c20dead07d1b4e21c930	Maghosi ghesigha kuenda na misenge.	en	sc-different-language
d7e17a9470156151f98c545cd8d44fbe1300804706920e7180b0b3f89cda87ea	Mwana wadajha chwakule ukakafikiria.	en	sc-different-language
d7f8254c5dc8557ceedfbffcebb5e80d6b5e89a5f0447099100d9f12be71a62c	W'eghua mbande ra ifonyi re deka.	en	sc-different-language
d858034678c255960b0ff804ca3284c838bfe8e9844ad5c1ceec9f755d2ec11d	محنت کونکي بختور دي 	en	sc-different-language
d89aa45f7be49821efd137cb730da94c9911b143ca1365419502a889c085f87b	Wanineka maka igunia ilazi.	en	sc-different-language
d8a863bfdb6c4ab8fc6e3095271b62389dfe36c7d292965f6d32028cee1510d0	Ujha mka woka na kusimama kubaa.	en	sc-different-language
d8d9d3ce1e0b2c6487769e7495855bda6b3c61838c9c1bebf05aa1525387174c	Sighia Mlungu ubonya mecha.	en	sc-different-language
d931dc41e98056ea72714ea3dc487e49dbdec565738cc782928fb16a1328bb98	Njumwa yadazoya mapema.	en	sc-different-language
d95dbf26d1508b5837d5609a07ec4d8d825cfe7341953067485b0df907dc255d	Waniuzira igodoro jha w'andu.	en	sc-different-language
d9841551319a8f0a112f4995b164fc2e69b0f7a389ea5fae17bc74217b097df5	Wadumbua simu disemeriane.	en	sc-different-language
d99fe7f318592f94d9ecd9d839c2c99e43c5f6ece117a102e5b48ba0abab4cad	Ii Koshi ya mka yadichokesha putu.	en	sc-different-language
d9ab8a0f61da57708af07a1bd78911e0d6ddf922b900fc06f885819483321a30	Ujha mkeku wokaba mwana wake.	en	sc-different-language
d9c9ae23fe8707168c1148cbf74cdce921aaa5b77afdf0aa42cd8c0e051b289d	Mwindi ghwake ghwaw'oa.	en	sc-different-language
d9db34977e6e5f9e1eda0c611a26c4992925b37d18dd36eef5998deba8c02601	Agha ghose ni gha ndoenyi.	en	sc-different-language
da1ca17e4fb35ef02b726383def66908cfd569806fbdb28e53cb0f3d9772def7	Aw'a ni mbari ya kijaluo.	en	sc-different-language
db054a8d374ac383ef004235256123f92752e65b30be39319e486ce354924c7b	Wadaidwa ikanisenyi.	en	sc-different-language
db4184e17ff2bc4bd7ab71491210fd7b2327cdd76197991c166431848c3a823a	ჰოლმსმა სასწრაფოდ დაკითხა ექიმი, მოახლე-მსახურები.	en	sc-different-language
db77c2b191c1e808393c43b7d7e06168e7af081b29b4bdd3ebc4457a66352f76	Kesho w'adaenda kulima nyumba naisi.	en	sc-different-language
dbcef91049dac27c60c3824d4ef81a45419c4d69d0895fd4d2314c8899085a15	Nadamkania usesarighe na w'omi.	en	sc-different-language
dbdc5d833d2d9cc4e73e23203bc10eaf2dc1a3c9a4d0c56648eadef52ff7cc39	Mswara ghw'asingie na mariw'a ghivimbie.	en	sc-different-language
dbe1563b1c67590b437cb16d857c0004f43816eb1aefe40aa412ccbf4e13ac2d	Wadakunda magome gha w'andu ughienje kwa mrighiti.	en	sc-different-language
dc0a26e9880c8a73dec94617b0cccc4926c9b0750a611aa9b4cee6ad597d2c2e	Mseende na mwana kula.	en	sc-different-language
dc0db322b6c66430422184f96a00080bb88994273b2da45c477e91e6dcd50a8d	Agha machi ghikata kila mundu.	en	sc-different-language
dc2705786b4cda89e60bd0d1300cb46b345dcd0605adde0bb6a62a244dd38c15	Lekana nao uw'uya too.	en	sc-different-language
dd01ab5c5aafb7859fa611836424f464c104561d051c51000a6b40432e37eac2	Kwaru ukamkalia chovu.	en	sc-different-language
dd3cd6d4ecaad968be630b697acf4b3bbbd7c38b7909f37df59a7943e9af3351	Ujha boi wadalila nakio sa mwana mtini.	en	sc-different-language
dd7f249805eeff8168b24b50d3eeb3f3c7283f8e210347bc653cafc447f724a6	Mse mneke mlalo umsime.	en	sc-different-language
ddea302a42a3c27d2812d4e85e356e217019f5b36a3d1c5660b2705124bdbf8d	Ujha mundu wadakunda malagho mengi ghisene maana.	en	sc-different-language
ddfb15badc18e85a3da228088c3d76185434f6ce26c7124f728980fc5b55c5cf	Mchunga ghow'aw'a zaidi.	en	sc-different-language
de1b1a9dcca85a0ab79d4ccf6247de77a19f4f5abe718ab900ee36f7bec3ce2c	W'azerwa w'ineko akili ya vangu kila kiramuka.	en	sc-different-language
de2fb3a362d58319fe6da000aae06a385f34de15678813cd4625452aff7244fe	Endenyi mrughe nguku ra w'aw'ae.	en	sc-different-language
de98686a118ee3e495abdbfdd84aec05b22836c2968c131c5938f788fb28995c	Moka na ngolo ra kinyoshi.	en	sc-different-language
deedd1ec3734e33e879711ac119af58e83fb09764bbb3f73fcf4063930d824e4	Hata kukadamba kuw'uya too.	en	sc-different-language
df60ed47927d4ecd5990919f5c1520af166056b0b27a47361b2de407417af29f	Womtesia mdaw'ana wake kubonya nicha.	en	sc-different-language
dfb2de69a586a74f71294a79bdd439dc81c16cedb42b1af36a215b9d1389a962	Wodeghua maghi ghiw'orie.	en	sc-different-language
e04d734271d99465cf2d745b47ac2d99a2ac5f35ca9b90d187c72cfe5390cf03	Diredie chumbi chose. 	en	sc-different-language
e09e0db9560076447688abf6f4e9a16685e6039140666f1004b36ed86a7f6722	W'azerwa w'iche na vindo vaw'o w'idekie.	en	sc-different-language
e0cce19600757206410d9ca5ab242c209a1532bc41ebdf9f0d2c33a6e8129180	Kighogho chadareda mariwa kwa mdindi.	en	sc-different-language
e13e0740dbf9df66c3464961b5d6ae0b3008ff861715b5abcc9b86e51c99c68a	W'adajioghosha na chumbi.	en	sc-different-language
e1b0b73b644b422dd389fee827e6cb3fd8abb907f5d1671e9e4bfdb3626f0332	Mswara ndoghuw'urie.	en	sc-different-language
e2260387d2c44787d8717701e3c8c5d1f2dac0f23e47bd2ae54f3435ec291efa	Uhuu mwana uw'o ni kukaba nakulila.	en	sc-different-language
e23b9c18b5842595e2bc5915e12a875b37234aa3d8b3da99565c853d62e51aff	Wonilema putu 	en	sc-different-language
e283b4ed69284060b8396ea009a378e781fded720bd1b5caaf402e2191fb7c89	Ujha mwai wabonya sejhi ukunde.	en	sc-different-language
e2c4b044e4d7ca40eae136b72812dc46d90df905907991239001f653f3b384ed	Agha matuku wotaruma sa sindano.	en	sc-different-language
e33fa714260e257ababd8edfb8cea26905f31f344bb0fc73009d2b61433b155a	Dilo rake ni ra shwa shwa.	en	sc-different-language
e34ecdd0b39d758bc20a0d9e4a62bc713d387b886f6863ebaf88679005ee57ff	Waw'ona kirerende chake na ukaobuaa.	en	sc-different-language
e37b2b962614d8d1ff49b89c7749ba6780f7e203a8b6eec87c829f6bd16b328f	Wadadungumia w'oruw'o.	en	sc-different-language
e3db6617ba4ab694a9ef5f231600b658572e50a737a9ab4be0d3d2705dcfd6c0	W'andu w'isemanyikie w'aw'adwa.	en	sc-different-language
e3df0a620ddbbc59a2363f20e38c2f8238934507dd6e4ead4dc7bd70b5c6b883	Endenyi muonde Koshi.	en	sc-different-language
e4bbd02dd163f0f9a77e9048ab503212e1de40c5d3fbbfdf024636c39f895591	Woka na dilo sa ki.	en	sc-different-language
e4ca44e8475c42775c842cad701669248c01a616ca7078f16c710e27ddf47fb2	W'andu w'amu w'adaenjwa ni kujha ifonyi.	en	sc-different-language
e5183cd37c4b4ff6af3a30be1b894dbc97a2443b8fe2a96a929920c1664f4910	Ndew'isighanaa.	en	sc-different-language
e5cb734d857c00ea6a8323131dce307885acb29b2176a8dda04498731d86f701	W'edeniredia vindo.	en	sc-different-language
e61ecc1f2c4f064bff76a682490c543e138f4a79391013bbb8946a6da6a36ff0	Wadaiw'ia mpaka nadime.	en	sc-different-language
e6861b72d9d1aa1e11b66b8fd87976d7ea5176b6fd72c1de9e61a134834256fb	Kukajha ndokujha aha.	en	sc-different-language
e6ef84db232c7467a48dc452507fc33ef5212097d5fd033fbfe7e6847198cbe6	W'ajhe w'omi w'eko na malagho ghizamie.	en	sc-different-language
e7287ab606a21f2dd0877e35d937e94579d2cd05706829aef8e34a6f7f2e38fd	Hii zaid	en	sc-different-language
e72d2908ea67fcf2ff477e6867b6263ae42b57d3703b4183af720b067638ad27	Hata ighuo wachia kulomba chumbi.	en	sc-different-language
e78f8cfca5207a31623ce046ac86606f04630fc671b171da01ddb6260ffcb408	Naw'edumbua mbogha ima nighale .	en	sc-different-language
e795e6dbcb008ddd20c36ef0baf67c5a92cdf80e53e25d3c04b20bdc99a6e594	იმანა სუ ინე პროსტიკასა ინეკა,
ჯემალ	en	sc-different-language
e7ba45c96c29b810ee2a6f87d3072560c60838ec521628ad5c061fa16ce9ac90	Aho mwaw'eidia kodendia.	en	sc-different-language
e7d4aac2c211b9a99f22ab9bc3f1a4fdaeaf11f14351a6e345d54e7f9885afdd	Nedeenda w''ughangenyi ela maw'ughanga ndeghuko.	en	sc-different-language
e7fbf415884f36d09b5846092ef1b8d79509bd00eda1d1d6ee70718e8839869f	Naw'ekunda nipoise chwakule rapo.	en	sc-different-language
e8481f0dfadaa4fe2dacefa95e0c1ea442dee7ac9295cf883b834ab516d6b129	Kurasimilo ni mkiri.	en	sc-different-language
e8d4cbc49ff80c9897bb5c221dfe189dc215522abef34c12d607bc07f483dce0	Ngolo yake ikamduma kubora wabora chee.	en	sc-different-language
e8f73a5582a7a1fc43aea96128749180a18e95a95cc1c695878cd3a3b2d237d0	Mtorori yaka nyingi.	en	sc-different-language
e997fd1289e3bbf0eab29bc3b38fada1b35b2db565b1db1bf046cc49a76f7355	Ukaw'ona kilambo wadagha.	en	sc-different-language
e999dc6de81d7481e0fdabe41bdaffc3490168b6e51d3ae16ed776831be1b658	W'aghora w'aw'echa w'irike na w'iende putu.	en	sc-different-language
